rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried,floors,basement
False,6.5 tỷ,40.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,73.5,,,False,,False,False,False,1,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,6,False
True,6.9 tỷ,,6.0,,False,,False,False,False,4,False
False,6 tỷ,138.0,,,False,,False,False,False,2,False
False,7 tỷ,40.0,,,False,,False,False,False,4,False
False,6 tỷ,87.0,,,False,,False,False,False,2,False
False,6.4 tỷ,,,,False,,False,False,False,0,False
False,,61.0,,,False,,False,False,False,3,False
False,,61.0,,,False,,False,False,False,3,False
False,6.1 tỷ,,,,False,,False,False,False,4,False
False,11.5 tỷ,,,,False,,False,False,True,4,False
False,8 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,9 tỷ,,,,False,,False,False,False,0,False
False,1 tỷ,,,,False,,False,False,False,2,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,,100.0,,,False,,False,False,False,0,False
False,1 tỷ,,,,False,,False,False,False,2,False
False,5 tỷ,44.0,,,False,,False,False,False,3,False
False,5 tỷ,65.0,,,False,,False,False,True,0,False
False,5 tỷ,44.0,,,False,,False,False,False,3,False
False,5 tỷ,60.0,,,False,đông,False,False,False,3,False
False,9 tỷ,70.0,,,False,,False,False,False,4,False
False,9 tỷ,70.0,,,False,,False,False,False,4,False
False,5.7 tỷ,,,,False,,False,False,False,5,False
False,5 tỷ,60.0,,,False,đông,False,False,False,3,False
False,4 tỷ,34.0,,,False,,False,False,False,2,False
False,25 tỷ,160.0,,,False,,False,False,False,0,False
False,17 tỷ,,,,False,,False,False,False,0,False
False,2.7 tỷ,50.0,,,False,tây,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"4,65 tỷ",45.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,1,False
False,6 tỷ,56.0,,,False,,False,False,False,0,False
False,5.69 tỷ,97.0,,,False,,False,False,False,0,False
False,,30.0,,,False,,False,False,False,3,False
False,"3,8 tỷ",,2.0,,False,,False,False,False,0,False
False,16 tỷ,,,,False,,False,False,False,0,False
False,3 tỷ,36.0,,,False,,False,False,True,0,False
False,7.2 tỷ,79.0,,,False,,False,False,False,0,False
False,5.6 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,43.0,,,False,,False,False,False,0,False
False,2.8 tỷ,36.0,,,False,,False,False,False,0,False
False,2.8 tỷ,36.0,,,False,,False,False,False,0,False
False,4 tỷ,30.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,11.5 tỷ,,,,False,,False,False,False,0,False
False,9.7 tỷ,70.0,,,False,,False,False,False,5,False
True,,,,,False,,False,False,False,0,False
False,4.5 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,66.0,,,False,,False,False,False,3,False
False,9 tỷ,190.0,,,False,,False,False,False,4,False
False,4 tỷ,,,,False,,False,False,False,1,False
False,4.85 tỷ,,,,False,,False,False,False,1,False
False,8.2 tỷ,,,,False,,False,False,False,3,False
False,4.65 tỷ,,,,False,,False,False,False,3,False
False,8.55 tỷ,,,,False,,False,False,False,3,False
False,"6,1 tỷ",,,,False,,False,False,False,3,False
False,5.5 tỷ,,,,False,,False,False,False,3,False
False,5.4 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,1,False
False,5.8 tỷ,100.0,,,False,,False,False,False,0,False
False,10 tỷ,85.0,,,False,,False,False,True,0,False
False,8.3 tỷ,97.0,,,False,,False,False,False,0,False
False,2 tỷ,,,,False,,False,False,True,0,False
False,12.5 tỷ,90.0,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,,88.0,,,False,,False,False,False,0,False
False,4 tỷ,72.0,,,False,,False,False,False,2,False
False,,88.0,,,False,,False,False,False,0,False
False,4 tỷ,88.0,,,False,,False,False,False,0,False
False,3.8 tỷ,,,,False,,False,False,False,0,False
False,3.8 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,10 tỷ,126.0,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,19 tỷ,,,,False,,True,True,True,3,False
False,"6,2 tỷ",,6.0,,False,,False,False,False,0,False
False,,80.0,,,False,,False,False,False,2,False
False,2 tỷ,35.0,,,False,,False,False,False,0,False
False,3.69 tỷ,45.0,,,False,,False,False,False,0,False
False,4 tỷ,52.0,,,False,,False,False,False,0,False
False,6.1 tỷ,63.0,,,False,,False,False,False,2,False
False,,,3.0,,False,,False,True,True,2,False
False,,,,,False,,True,False,True,0,False
False,,59.0,3.0,,False,tây,False,True,False,3,False
False,11 tỷ,80.0,,,False,,False,False,True,0,False
False,5.x tỷ,50.0,,,False,,False,False,False,2,False
False,23.5 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,nam,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,51.0,,,False,,False,False,True,0,False
False,5 tỷ,50.0,,,False,,False,False,False,0,False
False,5 tỷ,123.0,,,False,,False,False,False,2,False
False,32 tỷ,,,,False,,False,False,True,5,False
False,8 tỷ,209.0,,,False,,False,False,False,0,False
False,4.25 tỷ,62.0,,,False,,True,False,False,2,False
False,8tỷ,,,,False,,False,False,False,2,False
False,14tỷ,,11.0,,False,,False,False,False,0,False
False,1.x tỷ,32.0,,,False,,True,False,False,0,False
False,2.x tỷ,,,,False,,True,False,False,0,False
False,5 tỷ,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,0,False
False,,50.0,,,False,,False,False,False,0,False
False,,90.0,,,False,,False,False,False,4,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,5.3 tỷ,,,,False,,False,False,False,1,False
False,5.5 tỷ,,,,False,,False,False,False,3,False
False,3.65 tỷ,,,,False,,False,False,False,2,False
False,5.6 tỷ,,,,False,,False,False,False,3,False
False,"3,5 tỷ",54.0,,,False,,False,False,False,0,False
False,19.5 tỷ,300.0,,,False,,False,False,False,5,False
False,14 tỷ,,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,,65.0,,,False,,False,False,False,0,False
True,6 tỷ,93.0,2.0,2.0,False,,False,False,False,1,False
False,9 tỷ,,,,False,,False,False,False,5,False
False,3.8 tỷ,40.0,3.0,,False,,False,False,False,3,False
False,5 tỷ,81.0,,,False,,False,False,False,2,False
False,"6,4 tỷ",,,,False,,False,False,False,0,False
False,4 tỷ,42.0,,,False,tây,False,False,True,4,False
False,4 tỷ,42.0,,,False,tây,False,False,True,4,False
False,,,,,False,,False,False,False,0,False
False,4.2 tỷ,120.0,,,False,,False,False,False,0,False
False,7.3 tỷ,62.0,,,False,,False,False,False,4,False
False,19 tỷ,80.0,,,False,,False,False,False,0,False
False,19 tỷ,80.0,,,False,,False,False,False,0,False
False,9.5 tỷ,,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,99.0,,,False,,False,False,False,0,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,9tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,True
False,,403.0,,,False,,False,False,False,4,False
False,"4,3 tỷ",46.0,,,False,,False,False,False,0,False
False,2 tỷ,52.0,,,False,,False,False,False,2,False
False,,,,,False,,True,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5tỷ,,,,False,,False,False,True,0,False
False,1tỷ,,,,False,,False,False,False,0,False
False,1tỷ,,,,False,,False,False,False,0,False
False,18 tỷ,,,,False,,False,False,True,0,False
False,,77.0,4.0,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,True,False,False,0,False
False,,40.0,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,,40.0,,,False,,False,False,False,0,False
False,"7,3 tỷ",100.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,41 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,,,,False,,False,False,False,2,False
False,,30.0,,,False,,False,False,False,4,False
False,,30.0,,,False,,False,False,False,4,False
False,3 tỷ,64.0,,,False,,False,False,False,2,False
False,7.7 tỷ,68.0,,,False,,False,False,False,5,False
False,3.4 tỷ,,,,False,,False,False,False,0,False
False,"6,9 tỷ",48.0,,3.0,False,,False,False,False,3,False
False,"6,6 tỷ",,,,False,,False,False,False,0,False
False,9.7 tỷ,,,,False,,False,False,False,2,False
False,9.7 tỷ,,,,False,,False,False,False,2,False
False,,120.0,,,False,,False,False,False,0,False
False,4.1 tỷ,,,,False,,False,False,False,0,False
False,,20.0,,,False,,True,False,False,0,False
False,"5,3 tỷ",115.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,6.1 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,4.49 tỷ,41.0,,,False,,False,False,False,2,False
False,,200.0,4.0,4.0,False,,True,True,True,3,False
False,,56.0,,,False,,False,False,False,0,False
False,"5,7 tỷ",,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,5.95 tỷ,57.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,46.0,,,False,,False,False,False,2,False
False,,56.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,17 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,3.3 tỷ,92.0,,,False,,False,False,False,0,False
False,5.4 tỷ,50.0,,,False,,False,False,True,0,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,9tỷ,,5.0,,False,,False,False,True,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,13.4 tỷ,,,,False,,False,False,False,3,False
False,"2,8 tỷ",,,,False,,False,False,False,3,False
False,4 tỷ,,,,False,,True,False,False,0,False
False,2 tỷ,,,,False,đông,False,False,False,0,False
False,3 tỷ,28.0,,,False,,False,False,False,3,False
False,3 tỷ,28.0,,,False,,False,False,False,3,False
False,10.8 tỷ,89.0,,,False,,False,False,False,0,False
False,,60.0,,,False,,False,False,False,0,False
False,5 tỷ,72.0,,,False,,False,False,True,0,False
False,40.2 tỷ,,,,False,,False,False,True,6,False
False,,40.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,,30.0,,,False,,False,False,False,0,False
False,,30.0,,,False,,False,False,False,0,False
False,16 tỷ,131.0,,,False,,False,False,True,3,False
False,4 tỷ,78.0,,,False,,False,False,False,0,False
False,7.5 tỷ,,,,False,,False,False,False,5,False
False,8.3tỷ,,,,False,,False,False,True,4,False
False,8.3tỷ,,,,False,,False,False,True,4,False
False,,,,,False,,False,False,False,0,False
False,"8,7 tỷ",151.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,True,0,False
False,4 tỷ,52.0,,,False,,False,False,False,3,False
False,4.29 tỷ,57.0,,,False,tây,False,False,False,2,False
False,17 tỷ,,,,False,,False,False,False,0,False
False,"14,2 tỷ",82.0,,,False,,False,False,False,5,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,True,False,False,2,False
False,,90.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4tỷ,60.0,,,False,,False,False,False,2,False
False,2.9 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3.9 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,10.5 tỷ,,,,False,,False,False,False,3,False
False,10 triệu,80.0,,,False,,False,False,False,2,False
False,10 triệu,80.0,,,False,,False,False,False,2,False
False,3 tỷ,75.0,,,False,,False,False,False,0,False
False,12 tỷ,,,,False,,False,False,False,0,False
False,12 tỷ,,,,False,,False,False,False,0,False
False,1tỷ,,,,False,,False,False,True,5,False
False,7.15 tỷ,,,,False,,False,False,False,5,False
False,5.5 tỷ,63.0,,,False,,False,False,False,0,False
False,5.5 tỷ,63.0,,,False,,False,False,False,0,False
False,9 tỷ,,,,False,,False,False,False,3,False
False,8.3 tỷ,78.0,,,False,,False,False,False,4,False
False,,45.0,,,False,,True,False,False,0,False
False,"4,5 tỷ",82.0,,,False,,False,False,False,2,False
False,4.85 tỷ,,,,False,,False,False,False,0,False
False,7 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,67.0,,,False,,False,False,False,0,False
False,3 tỷ,100.0,,,False,,False,False,False,0,False
False,17 tỷ,90.0,,,False,,True,True,False,4,False
False,,,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,3,False
False,5.9 tỷ,85.0,,,False,,False,False,False,0,False
False,10 tỷ,97.5,,,False,,False,False,True,3,False
False,4 tỷ,79.8,,,False,,False,False,False,2,False
False,"6,6 tỷ",,,,False,,False,False,False,4,False
False,8.8 tỷ,,,,False,,False,False,False,0,False
False,9.3 tỷ,70.0,,,False,,False,False,False,4,False
False,5.5 tỷ,55.0,,,False,,False,False,False,4,False
False,"9,2 tỷ",110.0,,,False,,False,False,False,3,False
False,6.5 tỷ,68.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,4,False
False,3.9 tỷ,53.0,,,False,,False,False,False,2,False
False,6 tỷ,,,,False,,False,False,False,4,False
False,,85.0,,,False,,False,False,False,0,False
False,,40.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,5,True
False,26 tỷ,,,,False,,False,False,False,2,False
False,18.5 tỷ,,,,False,,False,False,False,3,False
False,120 triệu,375.0,,,False,,False,False,False,3,False
False,4.1 tỷ,,,,False,,False,False,False,2,False
False,12 tỷ,124.0,,,False,,False,False,False,4,False
False,6.05 tỷ,,,,False,,False,False,False,3,False
False,9 tỷ,,,,False,,False,False,False,3,False
False,9 tỷ,,,,False,,False,False,False,3,False
False,6 tỷ,,,,False,,False,False,False,0,False
False,6 tỷ,101.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,2,False
False,,210.0,,,False,,False,False,False,4,False
False,6.5 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,54.0,,,False,,False,False,False,4,False
False,18 tỷ,82.0,,,False,,False,False,True,0,False
False,7.6 tỷ,45.0,,,False,,False,False,False,5,False
False,,75.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,3.5 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,120.0,,,False,,False,False,False,2,False
False,,56.0,,,False,,False,False,False,1,False
False,"8,8 tỷ",82.0,,,False,,False,False,False,2,False
False,3 tỷ,,,,False,,False,False,False,3,False
False,13.8 tỷ,,,,False,,False,False,False,5,False
False,8.3 tỷ,92.5,,,False,,False,False,False,0,False
True,9 tỷ,75.0,6.0,,False,,False,False,False,4,False
False,9.3 tỷ,67.0,,,False,,False,False,False,0,False
False,"5,2 tỷ",46.0,,,False,,False,False,False,0,False
False,6.9 tỷ,66.15,,,False,,False,False,False,0,False
False,"1,3 tỷ",60.0,,,False,,False,False,True,0,False
False,9.7 tỷ,58.0,,,False,,False,False,False,5,False
False,4tỷ,48.0,,,False,đông,False,False,False,4,False
False,16 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,2,False
False,8 tỷ,75.0,,,False,,False,False,False,0,False
False,8 tỷ,75.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,10.9 tỷ,57.0,,,False,,False,False,False,5,False
False,13.5 tỷ,300.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,4.9 tỷ,,,,False,,False,False,False,0,False
False,4.7 tỷ,50.0,,,False,,False,False,False,2,False
False,6.25 tỷ,42.0,,,False,,False,False,False,4,False
False,5 tỷ,88.0,,,False,,False,False,False,0,False
False,7.5 tỷ,85.0,,,False,,False,False,False,2,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5 tỷ,45.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3.x tỷ,,3.0,,False,,False,False,False,4,False
False,,200.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,8 tỷ,,,,False,,False,False,False,4,False
False,7.x tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,84.0,2.0,,False,,False,False,False,0,False
False,,54.0,,,False,,False,False,False,0,False
False,,54.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,53.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,3.0,,False,,False,False,False,0,False
False,,,3.0,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,110.0,,,False,,False,False,False,0,False
False,5 tỷ,70.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,6.5 tỷ,80.0,5.0,,False,,False,False,False,2,False
True,5.5 tỷ,158.0,,,False,,False,False,False,0,False
False,5.5 tỷ,180.0,,,False,,False,False,False,0,False
False,12.2 tỷ,370.0,,,False,,False,False,False,0,False
False,12.2 tỷ,370.0,,,False,,False,False,False,0,False
False,2.45 tỷ,70.0,,,False,,False,False,False,0,False
False,9.7 tỷ,230.0,,,False,,False,False,False,0,False
False,26 tỷ,330.0,,,False,,False,False,False,0,False
False,"8,2 tỷ",184.0,,,False,,False,False,False,0,False
False,6.85 tỷ,152.0,,,False,,False,False,False,0,False
False,12.5 tỷ,267.0,,,False,,False,False,False,0,False
False,11 tỷ,233.0,,,False,,False,True,False,0,False
False,28 tỷ,319.0,,,False,,False,False,False,4,False
False,"4,5 tỷ",44.0,,,False,,False,True,False,2,False
False,5.5 tỷ,71.0,,,False,,False,False,False,0,False
False,11 tỷ,114.4,,,False,,False,False,False,5,False
False,4.7 tỷ,,,,False,,False,False,False,1,False
False,3 tỷ,100.0,,,False,,False,False,False,0,False
False,3.36 tỷ,,,,False,,False,False,False,3,False
False,5 tỷ,,,,False,,False,False,False,0,False
False,3.6 tỷ,,,,False,,False,False,False,4,False
False,10 tỷ,124.0,,,False,,False,False,False,0,False
False,1 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,5.6 tỷ,,,,False,,False,False,False,2,False
False,8 tỷ,80.0,,,False,,False,False,False,3,False
False,6.95 tỷ,65.6,,,False,,False,False,False,2,False
False,6 tỷ,,,,False,,False,False,False,3,False
False,"7,7 tỷ",,,,False,,False,False,False,3,False
False,7.5 tỷ,77.0,,,False,,False,False,False,3,False
False,7.x tỷ,78.0,,,False,,False,False,False,4,False
False,5.x tỷ,116.0,,,False,,False,False,False,2,False
False,4 tỷ,47.0,,,False,,False,False,False,0,False
False,4tỷ,,,,False,,False,False,False,0,False
False,7.99 tỷ,60.0,,,False,,False,False,False,4,False
False,,61.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,84.0,,,False,,False,False,False,0,False
False,4 tỷ,40.0,,,False,,False,False,False,3,False
False,15.75 tỷ,119.0,,,False,,False,False,False,5,False
False,8.8 tỷ,52.0,,,False,,False,False,False,4,False
False,6.24 tỷ,62.0,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,đông,False,False,False,0,False
False,150 triệu,,,,False,,False,False,False,0,False
False,,,3.0,3.0,False,,False,False,False,3,False
False,15 tỷ,,,,False,,False,False,False,0,False
False,4.95 tỷ,,,,False,,False,False,False,0,False
False,19 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,70.0,,,False,,False,False,False,0,False
False,3.85 tỷ,,,,False,,False,False,True,0,False
False,4 tỷ,40.0,,,False,,False,False,False,3,False
False,"7,7 tỷ",,,,False,,False,False,False,3,False
False,4.55 tỷ,82.0,,,False,,False,False,False,2,False
False,3.5tỷ,80.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,5,True
False,4.8 tỷ,104.0,,,False,,False,False,False,0,False
False,,,,,False,bắc,False,False,False,5,False
False,"10,5 tỷ",125.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,bắc,False,False,False,5,False
False,5 tỷ,88.0,,,False,,False,False,False,0,False
False,,32.0,,,False,,False,False,False,4,False
False,3 tỷ,53.0,,,False,,False,False,False,2,False
False,3 tỷ,53.0,,,False,,False,False,False,2,False
False,3 tỷ,40.0,,,False,tây,False,False,True,0,False
False,4.2 tỷ,40.0,,,False,,False,False,False,2,False
False,2 tỷ,21.0,,,False,,False,False,False,3,False
False,,50.0,2.0,,False,,False,False,False,1,False
False,6 tỷ,115.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,3.55 tỷ,64.0,,,False,,False,False,False,0,False
False,12 tỷ,,,,False,,False,False,False,5,True
False,8 tỷ,,,,False,,False,False,False,3,False
False,5.8 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,4.4 tỷ,,,,False,,False,False,False,0,False
False,4.4 tỷ,,,,False,,False,False,False,0,False
False,8.5 tỷ,,,,False,,False,False,False,0,False
False,9 tỷ,32.0,,,False,,True,False,False,0,False
False,9 tỷ,32.0,,,False,,True,False,False,0,False
False,32 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,True,False,False,4,False
False,,124.0,,,False,,False,False,False,3,False
False,2 tỷ,,,,False,,False,False,True,0,False
False,,61.0,,,False,,False,False,False,4,False
False,4 tỷ,32.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4 tỷ,31.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,50.0,,,False,,False,False,True,0,False
False,,72.0,,8.0,False,,False,False,False,0,False
False,"9,5 tỷ",,,,False,,False,False,False,1,False
False,5 tỷ,64.0,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,3,False
False,,,,,False,,True,False,False,0,False
False,,,,,False,,False,False,False,2,False
False,9.9 tỷ,70.0,,,False,,False,False,False,4,False
False,,73.5,,,False,,False,False,False,3,False
False,6.5 tỷ,,,,False,,False,False,False,0,False
False,4 tỷ,,,,False,,False,False,False,0,False
False,4.5 tỷ,,,,False,,False,False,False,3,False
False,"8,6 tỷ",,,,False,,False,False,False,3,False
False,,140.0,,,False,,False,False,False,0,False
False,"8,2 tỷ",100.0,,,False,,False,False,False,0,False
False,3.3 tỷ,35.0,4.0,,False,,False,False,False,3,False
False,,,,,False,,False,False,True,0,False
False,"7,8 tỷ",,,,False,,False,False,False,0,False
False,"5,4 tỷ",,3.0,,False,,False,False,False,4,False
False,2.5tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,3,False
False,"6,5 tỷ",,,,False,,True,True,False,3,False
False,,,,,False,,False,False,False,0,False
False,3 tỷ,57.0,,,False,tây,False,False,False,0,False
False,3.1 tỷ,,,,False,,False,False,False,2,False
False,5 tỷ,45.0,3.0,,False,,False,False,False,0,False
False,3.3 tỷ,35.0,4.0,,False,,False,False,False,3,False
False,399 triệu,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,6.2 tỷ,,,,False,,False,False,False,3,False
False,"6,5 tỷ",,,,False,đông,False,False,False,1,False
False,"3,85 tỷ",64.0,,,False,,False,False,False,1,False
False,6.x tỷ,,,,False,,False,False,False,4,False
False,6 tỷ,100.0,,,False,,False,True,False,0,False
False,12 tỷ,,,,False,,False,False,False,3,False
False,12.x tỷ,60.0,,,False,,False,False,False,3,False
False,3.8 tỷ,30.0,,,False,tây,False,False,False,1,False
False,4 tỷ,85.0,,,False,,False,False,False,0,False
False,5 tỷ,60.0,,,False,,False,False,True,0,False
False,,42.0,,,False,,False,False,False,4,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,"3,3 tỷ",65.0,,,False,tây,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,0,False
False,5 tỷ,78.0,,,False,,False,False,False,0,False
False,3tỷ,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,"3,9 tỷ",62.0,,,False,đông,False,False,True,2,False
False,3.95 tỷ,85.0,,,False,,False,False,True,0,False
False,6.5 tỷ,129.0,,,False,,False,False,False,0,False
False,4.18 tỷ,48.0,,,False,,False,False,False,0,False
False,4.18 tỷ,48.0,,,False,,False,False,False,0,False
False,"5,2 tỷ",107.0,,,False,,False,False,False,0,False
False,5.5 tỷ,56.0,,,False,,False,False,True,2,False
False,,74.7,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,"7,3 tỷ",,,,False,,False,False,False,0,False
False,3 tỷ,60.0,,,False,,False,False,False,0,False
False,6 tỷ,80.0,,,False,,False,False,False,3,False
False,,50.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,15 tỷ,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,72.0,,8.0,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4.5 tỷ,,,,False,,False,False,False,3,False
False,,129.0,,,False,,False,False,False,1,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,96.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,2.5 tỷ,52.0,,,False,,True,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,50 triệu,80.0,,,False,,False,False,False,0,False
False,5.7 tỷ,45.0,5.0,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,bắc,False,False,False,0,False
False,5.7 tỷ,45.0,5.0,,False,,False,False,False,4,False
False,6.2 tỷ,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,4,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,100.0,,,False,,False,False,True,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,4.9 tỷ,,,,False,,False,False,False,3,False
False,,,,,False,,True,False,False,0,False
False,,,,,False,,False,False,False,0,False
False,1 tỷ,,,,False,,True,False,False,0,False
False,16 tỷ,250.0,,,False,,False,False,False,0,False
False,,,,,False,,False,False,False,4,True
False,,,,,False,,False,False,False,0,False
False,3 tỷ,,,,False,,False,False,False,4,False
False,3tỷ,84.0,,,False,,False,False,False,0,False
False,,2000.0,,,False,,False,False,False,4,False
False,3 tỷ,,,,False,,False,False,False,3,False
False,3 tỷ,,,,False,,False,False,False,4,False
False,5.x tỷ,50.0,,,False,,False,False,False,5,False
False,4 tỷ,63.0,,,False,,False,False,True,0,False
